|"id"|"Completado"|"Última página vista"|"Lenguaje inicial"|"Contraseña"|"Municipio "|"Facultad"|"Programa"|"Semestre"|"Genero"|"[¿Cómo califica Usted la Formación Académica impartida por el Programa al que pertenece?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Considera Usted que los conocimientos  adquiridos  en su programa  académico,  son acordes a las necesidades  y expectativas de la región? ] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica la programación de los horarios de clase ?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted  el material bibliográfico existente en su Programa?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted  las ayudas didácticas existentes en su Programa?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la atención del personal administrativo del Programa al que pertenece?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la atención del personal administrativo de la Facultad a la que pertenece?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted el cumplimiento de horarios del personal docente en su Programa Académico?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la metodología de enseñanza de los docentes de su Programa?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted a los docentes de la Universidad en cuanto a dominio de los cursos?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted a los docentes en cuanto a la vocación de servicio?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la gestión de los directivos de la Universidad?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la cantidad actual de computadores en su Facultad?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la infraestructura de las aulas de clase, auditorios, espacios de estudio y su equipamiento?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted el estado de aseo y mantenimiento de las aulas de clase, auditorios, espacios de estudio y baños de su Facultad?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"¿Cómo califica Usted  las prácticas académicas desarrolladas en su Programa?
(si califica menor de 3 explicar por qué)"|"Justifique la respuesta anterior"|"¿De la Formación Académica ofrecida por su Programa que le gustaría que se mejore prioritariamente?"|"
"
797|1330|"2015-12-02 20:35:46"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|6|"Masculino"|"4=Bueno"|"5=Excelente"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"2=Malo"|"2=Malo"|"3=Regular"|"4=Bueno"||"me gustaría que se desarrollen mas practicas empresariales, tanto en nuestro departamento como por fuera de él, ya que muchas practicas se realizan en el centro del país, pero se desconoce la situación que se vive en nuestros municipios."|
798|1331|"2015-12-02 21:25:21"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Masculino"|"4=Bueno"|"5=Excelente"|"1=Muy Malo"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"2=Malo"|"2=Malo"|"4=Bueno"|"2=Malo"|"En Ingenieria Agroindustrial las practicas son indispensables, por eso su periosidad deberia ser de al menos una por semestre y desde por lo menos tercer semestre. actualmente estas se desarrollan a partir de 5to y solo cada año, es decir en el mejor de los casos tres practicas en toda la carrera. Ademas el nivel de gastos corrido por la universidad y el programa deberia ser mayor."|"hay profesores muy buenos, pero tambien muchos regulares y algunos malos, en cuanto a falta de dedicacion y/o falta de conocimientos, por eso para que la facultad mejore deberia ser prioridad realizar una mejor seleccion de docentes y prestar mas atencion a la evaluacion docente para tomar medidas correctivas cada semestre.  la escaces de aulas asignadas a la facultad tambien se ha convertido en un problema mayor."|
799|1333|"2015-12-02 20:39:52"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|6|"Masculino"|"5=Excelente"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"2=Malo"|"3=Regular"|"5=Excelente"|"3=Regular"|"No se dan los ingresos necesarios para cubrir y ayudar a los estudiantes "|"Horarios "|
800|1334|"2015-12-02 21:10:05"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Femenino"|"3=Regular"|"4=Bueno"|"3=Regular"|"2=Malo"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"2=Malo"|"2=Malo"|"3=Regular"|"3=Regular"||"Realizar practicas en planta piloto a esacala industrial ya que actualmente por vernos impedidos del uso de la caldera las practicas se  limitan a procedimientos de tipo artesanal "|
801|1335|"2015-12-02 21:19:50"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|10|"Masculino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"||"el horario para docentes ya que debe ser mas extensivo y las clases deben ser mas constantes con mas amplia bibliografia y una metodología evaluativa mas constante, es decir por cortes en determinadas fechas y parciales que verifiquen la calidad del estudiante!!"|
802|1337|"2015-12-02 21:16:06"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Masculino"|"5=Excelente"|"5=Excelente"|"3=Regular"|"3=Regular"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"3=Regular"|"2=Malo"|"4=Bueno"|"4=Bueno"||"Modificar el Pensum Academico debido a que se dan materias en semestres inferiores que no van acorde con las proyecciones de desarollo, por ejemplo Control de Calidad de Procesos, deberia estar en semestre donde se sepan los procesos. Ademas introducir una materia donde se generalise los procesos y eliminar materias no justificables como Fisica II, la cual no ayuda en nada debido a que las materias que se ven con posterioridad incluyen las tematicas que esta materia tiene, como por ejemplo macanica de Fluidos."|
803|1339|"2015-12-02 21:38:46"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|6|"Masculino"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"2=Malo"|"3=Regular"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"2=Malo"|"4=Bueno"|"4=Bueno"||"Las practicas laboratorios y equipos "|
804|1341|"2015-12-02 21:25:58"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|5|"Femenino"|"3=Regular"|"3=Regular"|"4=Bueno"|"NS/NR"|"3=Regular"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"NS/NR"|"2=Malo"|"3=Regular"|"NS/NR"||"salones para un mayor numero de estudiantes, mas compromiso por parte de profesores respecto a las clases"|
805|1342|"2015-12-02 21:32:20"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Femenino"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"||"Que se pueda realizar nuevamente las practicas en planta piloto, ya que la caldera esta inhabilidata. Ademas tener aulas para nuestro programa debido a que muchas veces tenemos que buscar un espacio para tener clases. "|
806|1343|"2015-12-02 21:31:18"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Masculino"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"||"Las aulas y equipos para prácticas mejores"|
807|1345|"2015-12-02 21:46:06"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Masculino"|"4=Bueno"|"5=Excelente"|"3=Regular"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"1=Muy Malo"|"1=Muy Malo"|"NS/NR"|"4=Bueno"||"Mejorar los horarios de clase para que no se presenten tantos cruces, de esta manera podrímos culminar más rápidamente la totalidad de las asignaturas... Aumentar más dotación de planta piloto para realizar más adecuadamente las practicas... Gestionar infraestructura para poder tener nuestro propio espacio físico y no tener inconvenientes cada semestre por la asignación de aulas .. Gracias, espero sea tenidas en cuenta estas sugerencias"|
808|1347|"2015-12-02 21:45:58"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|10|"Masculino"|"3=Regular"|"2=Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"3=Regular"|"1=Muy Malo"|"1=Muy Malo"|"2=Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"3=Regular"|"2=Malo"|"Van orientadas a generar lucros personales y devolver favores personales antes que enriquecer el conocimiento del estudiante "|"La calidad del cuerpo de docentes muchos de los profesores horas cátedra saben mas que los docentes tiempo completo y no solo superan en conocimiento sino en la forma de impartir enseñanza y la calidad humana. La facultad de ingeniería agroindustrial esta llena de personas que solo trabajan por rosca y de conocimientos nada. "|
809|1348|"2015-12-02 22:00:31"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|6|"Femenino"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"2=Malo"|"2=Malo"|"4=Bueno"|"2=Malo"|"Sólo se ha realizado una sola práctica académica por fuera de la ciudad de Pasto en estos seis semestres, y la mayor parte de esa práctica se pasó viajando en lugar de visitar empresas, además hay que mencionar que los buses que brinda la universidad no es que sean muy cómodos. en cuanto a las prácticas realizadas en la universidad puedo decir que no se han cumplido en la mayoría de los casos en lo estipulado en el pénsum, y los equipos de laboratorios  algunos ya están obsoletos; sin mencionar que si uno necesita equipos para realizar prácticas de laboratorio dedicadas a la investigación, son difíciles de conseguir."|"Que los niveles de inglés sean mayores, que las prácticas académicas se cumplan, y que los profesores cumplan a cabalidad el programa que se acuerde con los estudiantes y no se fomente la mediocridad en los estudiantes. "|
810|1351|"2015-12-02 22:10:40"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Masculino"|"5=Excelente"|"4=Bueno"|"3=Regular"|"2=Malo"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"1=Muy Malo"|"1=Muy Malo"|"5=Excelente"|"4=Bueno"||"Recursos para practicas academices, y recursos para planta piloto en maquinaria y reactivos. "|
811|1353|"2015-12-02 23:02:03"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Masculino"|"3=Regular"|"2=Malo"|"3=Regular"|"1=Muy Malo"|"1=Muy Malo"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"1=Muy Malo"|"1=Muy Malo"|"3=Regular"|"2=Malo"|"EN NUESTRO PROGRAMA DE INGENIERA AGRO INDUSTRIAL , LA PLANTA PILOTO ES INADECUADA  PARA HACER PRACTICAS YA QUE LA MAYORÍA DE EQUIPOS ESTÁN OBSOLETOS Y DAÑADOS , LOS MATERIALES COMO OLLAS TERMÓMETROS , REFRACTO METROS  U OTROS MATERIALES ESTÁN ESCASOS O ESTÁN DAÑADOS , Y LA INFRAESTRUCTURA Y DISTRIBUCIÓN  DE PLANTA ES INADECUADA NO CUMPLE CON LAS NORMAS EXIGIDAS PARA UNA PLANTA DE PRODUCCIÓN,  ASÍ COMO ESTUDIANTE DE ING AGRO INDUSTRIAL COMO ESPERAN QUE SALGAN PROFESIONALES CON ESTE TIPO DE PROBLEMA.. GRACIAS POR LA ATENCION"|"SE MEJORE MAS  QUE LA FORMACION ACADEMICA SE ENFOQUE MAS EN LA PRACTICA, EB EL DIARIO VIVIR EN LA PROBLEMATICA QUE HAY EN LA REGION , PARA MEJORAR UN PRODUCTO Y CREAR IDEAS"|
812|1354|"2015-12-02 23:01:36"|1|"es"||"Pasto"|"Facultad de Ciencias Exactas y Naturales"|"Biología"|2|"Femenino"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"NS/NR"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"NS/NR"|"4=Bueno"|"4=Bueno"|"4=Bueno"||"los equipos de laboratorio especialmente los microscopios ópticos  "|
813|1357|"2015-12-02 23:16:17"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|9|"Masculino"|"2=Malo"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"2=Malo"|"1=Muy Malo"|"1=Muy Malo"|"2=Malo"|"1=Muy Malo"|"1=Muy Malo"|"5=Excelente"|"1=Muy Malo"|"1=Muy Malo"|"3=Regular"|"Falta de interés por parte de los docentes de la facultad, solo les interesa el salario. echarse a dormir y no investigar. "|"la planta de profesorado, es muy mala, ya llevan mas de 40 años impartiendo cátedra, algunos por jubilarse, sabiendo que existen profes muy buenos en hora cátedra pero por condiciones precarias deben marchar, la verdad se necesita un nuevo respiro en el campo docente, mas investigación y nuevos y jóvenes pensamientos. Los profes de tiempo completo se encuentran en zona de confort. "|
814|1360|"2015-12-03 03:53:16"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|5|"Masculino"|"2=Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"3=Regular"|"3=Regular"|"1=Muy Malo"|"1=Muy Malo"|"3=Regular"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"3=Regular"|"NS/NR"||"Me gustaría se implementara un sistema de supervisión por parte de una entidad suprainstitucional como la SCF (Sociedad Colombiana de Filosofía) para asegurar la pertinencia de las tematicas impartidas en clase; Considero que muchas veces la subjetividad de los docentes opaca el propósito de asignaturas como: ""seminario de Estética"" o  ""Practica Discursiva y Educación"", materias en las cuales los contenidos temáticos varían de docente en docente y además son impuestos arbitrariamente sin considerar los intereses profesionales ni regionales.  "|
815|1361|"2015-12-03 07:28:28"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|5|"Masculino"|"3=Regular"|"4=Bueno"|"5=Excelente"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"||"La renovacion de docentes, adscripción de nuevos  profesores horas catedra y tiempo completo"|
816|1363|"2015-12-03 08:26:17"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Femenino"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"2=Malo"|"1=Muy Malo"|"4=Bueno"|"5=Excelente"||"por el motivo de que hay sobrecupo en los estudiantes de 8vo semestre no se han podido realizar algunas de las practicas en planta piloto... se requiere de mas organizacion para cada materia."|
817|1366|"2015-12-03 08:59:15"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Femenino"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"NS/NR"|"1=Muy Malo"|"3=Regular"|"en el caso de mi programa las practicas académicas deberían ser mas prioritarias puesto que en el semestre la mayor parte de las clases son en aulas y siendo una carrera que necesita orientar al estudiante a los problemas y diversas necesidades que se presentan en una planta esto debería de incluirse en el programa, por que no es lo mismo dar una solución por escrito, que en realidad presenciarlo"|"que el docente de semestres superiores tenga la capacidad y la autoridad de dirigir una clase, sabiendo que las materias de semestres superiores son las de mas enfoque a la carrera no las debería dictar cualquier docente. por otro lado las practicas en planta piloto o se deberían hacer mas seguido y contando con los implemento necesarios si se supone que la carrera es de alta calidad deberían empezar a mostrar esta calidad desde estos aspectos "|
818|1368|"2015-12-03 08:59:18"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|10|"Masculino"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"3=Regular"|"1=Muy Malo"|"Existe un pésimo apoyo para estudiantes, mientras que algunos profesores se van a hacer sus doctorados por fuera de la ciudad y otros incluso viajan por fuera del país para sin que esto repercuta en nada que le aporte al fortalecimiento académico del programa."|"La filosofía"|
819|1369|"2015-12-03 09:14:51"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|7|"Masculino"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"||"MAS CATEDRA DE PENSAMIENTO FILOSFICO Y LATINOAMERICANO CONTEMPORANEO Y LITERATURAS CONTEMPORANEAS"|
820|1371|"2015-12-03 09:24:02"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|9|"Femenino"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"||"Estoy conforme como esta."|
821|1374|"2015-12-03 10:09:09"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|10|"Masculino"|"3=Regular"|"2=Malo"|"3=Regular"|"3=Regular"|"3=Regular"|"1=Muy Malo"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"2=Malo"|"2=Malo"|"3=Regular"|"3=Regular"|"2=Malo"|"existen muchos problemas para diligenciar una practica"|"indiscutiblemente  la atencion administrativa del departamento"|
822|1377|"2015-12-03 11:18:45"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|7|"Femenino"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"||"que haya docentes mas capacitados para las exigencias que tiene el programa."|
823|1378|"2015-12-03 11:53:52"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Femenino"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"2=Malo"|"3=Regular"|"4=Bueno"|"4=Bueno"||"que los docentes esten mas involucrados en los temas de investigación, no algunos sino la mayoría "|
824|1383|"2015-12-03 13:45:49"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|9|"Femenino"|"3=Regular"|"3=Regular"|"2=Malo"|"2=Malo"|"2=Malo"|"3=Regular"|"2=Malo"|"3=Regular"|"2=Malo"|"2=Malo"|"2=Malo"|"2=Malo"|"2=Malo"|"1=Muy Malo"|"1=Muy Malo"|"2=Malo"|"porque la direccion de la practica la deberia mandar el prgrama de filosofia y no la facultad de educacion que poca o nada de importancia le prestan a los estudiantes de filosofia"|"mejore la exigencia de los profesores a los estudiantes que se erradique el facilismo y la vagancia y falta de compromiso con el mejoramiento del programa  "|
825|1384|"2015-12-03 13:41:06"|1|"es"||"Pasto"|"Facultad de Ciencias Humanas"|"Licenciatura en Filosofía y Letras"|11|"Masculino"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"5=Excelente"||"cambiar la metodología de clases en algunas materias, más en el enfoque filosófico  "|
826|1386|"2015-12-03 14:15:58"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Femenino"|"5=Excelente"|"5=Excelente"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"2=Malo"|"2=Malo"|"2=Malo"|"4=Bueno"|"4=Bueno"||"DESDE MI PERSPECTIVA CREO QUE SE DEBE TRATAR DE AYUDAR A LOS ESTUDIANTES, LA EXAGERACION DE TRABAJOS POR PARTE DE ALGUNOS PROFESORES EN OCACIONES CONFUNDE Y EN VEZ DE FORMAR, SE ENTREGA SOLO POR UNA NOTA Y NO POR APRENDER.  POR PARTE DE LA FACULTAD AYUDAR A GESTIONAR PARA QUE NO TODO SEA NEGADO. MUCHAS GRACIAS."|
827|1388|"2015-12-03 15:35:15"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|10|"Femenino"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"3=Regular"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"2=Malo"|"3=Regular"|"5=Excelente"||"El espacio y equipamiento necesarios para el análisis fisicoquimico, microbiológico y sensorial de los productos agroindustriales."|
828|1389|"2015-12-03 16:44:54"|1|"es"||"Pasto"|"Facultad de Ciencias Exactas y Naturales"|"Biología"|2|"Femenino"|"4=Bueno"|"4=Bueno"|"2=Malo"|"NS/NR"|"4=Bueno"|"4=Bueno"|"NS/NR"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"NS/NR"|"NS/NR"|"3=Regular"|"4=Bueno"|"4=Bueno"||"hasta el momento puedo decir que no me gusto para nada un profesor de matemáticas, en el primer semestre,  que no tenia metodología para explicar o mejor dicho no explicaba y el lo sabia, no tenia nada de pedagogía."|
829|1395|"2015-12-03 17:54:20"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Masculino"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"||"LA CANTIDAD DE PRACTICAS EN PLANTA PILOTO "|
830|1398|"2015-12-03 20:33:21"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Masculino"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"3=Regular"|"1=Muy Malo"|"3=Regular"|"3=Regular"||"la adecuación de las diferentes aulas del programa, mas recursos para practicas y salidas de campo."|
831|1399|"2015-12-03 21:33:43"|1|"es"||"Pasto"|"Facultad de Ingeniería Agroindustrial"|"Ingeniería Agroindustrial"|8|"Femenino"|"5=Excelente"|"4=Bueno"|"1=Muy Malo"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"1=Muy Malo"|"1=Muy Malo"|"2=Malo"|"4=Bueno"||"Seria bueno tener infraestructura propia para clases ademas de adecuar mejor la planta piloto"|
